taxon_id,common_name,scientific_name,has_globi
50998,fig family,Moraceae,
56091,Mulberries,Morus,
56090,white mulberry,Morus alba,
26504,Colubrid Snakes,Colubridae,
28339,Garter Snakes,Thamnophis,
50881,,Limenitis,
60607,Red-spotted Admiral,Limenitis arthemis,
58585,Red-spotted Purple,Limenitis arthemis astyanax,
41660,"Raccoons, Coatis, and Allies",Procyonidae,
41661,Raccoons,Procyon,
41663,Common Raccoon,Procyon lotor,
42043,Canids,Canidae,
42054,Typical Foxes,Vulpes,
42069,Red Fox,Vulpes vulpes,
4929,"Herons, Egrets, and Bitterns",Ardeidae,
4950,Great Herons,Ardea,
4956,Great Blue Heron,Ardea herodias,
47742,Stink Bugs,Pentatomidae,
81924,,Halyomorpha,
81923,Brown Marmorated Stink Bug,Halyomorpha halys,
42158,Deer,Cervidae,
42219,White-tailed and Mule Deer,Odocoileus,
42223,White-tailed Deer,Odocoileus virginianus,
47923,Gossamer-winged Butterflies,Lycaenidae,
122380,Tailed-Blues,Cupido,
122381,Eastern Tailed-Blue,Cupido comyntas,
6913,True Swans,Cygnus,
6921,Mute Swan,Cygnus olor,
47223,Swallowtails and Parnassians,Papilionidae,
47225,Common Swallowtails,Papilio,
60551,Eastern Tiger Swallowtail,Papilio glaucus,
61860,Blow Flies,Calliphoridae,
70152,,Calliphora,
119115,Blue Blowfly,Calliphora vicina,
72298,Bamboos,Phyllostachys,
78563,fishpole bamboo,Phyllostachys aurea,
47792,Dragonflies and Damselflies,Odonata,
47925,Narrow-winged Damselflies,Coenagrionidae,
50175,Bluets,Enallagma,
99912,Skimming Bluet,Enallagma geminatum,
6922,"Mallards, Pintails, and Allies",Anas,
6930,Mallard,Anas platyrhynchos,
51120,"water-lilies, fanworts, and allies",Nymphaeales,
51121,water-lily family,Nymphaeaceae,
57849,yellow pond-lilies,Nuphar,
171203,garden pansy,Viola × wittrockiana,
49216,"Minnows, Suckers, Carps, and Loaches",Cypriniformes,
49609,Cyprinids,Cyprinidae,
53912,Typical Carps,Cyprinus,
53911,European Carp,Cyprinus carpio,
9740,Agelaius Blackbirds,Agelaius,
9744,Red-winged Blackbird,Agelaius phoeniceus,
47653,Skippers,Hesperiidae,
62973,,Anatrytone,
58509,Delaware Skipper,Anatrytone logan,
47698,,Hesperis,
47697,dame's rocket,Hesperis matronalis,
48694,"bulrushes, cattails, and allies",Typhaceae,
48686,bulrushes and cattails,Typha,
48685,broadleaf cattail,Typha latifolia,
552962,,Poeae,
11901,Barn Swallow,Hirundo rustica,
59911,Mockingbirds and Thrashers,Mimidae,
14889,Typical Thrashers,Toxostoma,
14898,Brown Thrasher,Toxostoma rufum,
49398,mountain-laurels,Kalmia,
53597,daffodils,Narcissus,
123159,Paperwhite,Narcissus papyraceus,
47780,Irises,Iris,
918917,,Mentheae,
39680,Snapping Turtles,Chelydridae,
39681,Typical Snapping Turtles,Chelydra,
39682,Common Snapping Turtle,Chelydra serpentina,
974712,,Cerrenaceae,
194479,,Cerrena,
194476,Mossy Maze Polypore,Cerrena unicolor,
121943,ferns,Polypodiopsida,
47754,,Polypodiales,
56184,marsh fern family,Thelypteridaceae,
49530,Geometer Moths,Geometridae,
81682,,Campaea,
81681,Pale Beauty,Campaea perlata,
243824,mock strawberry,Potentilla indica,
49005,northern red oak,Quercus rubra,
75903,Smooth Brome,Bromus inermis,
47161,sedges,Cyperaceae,
48571,true sedges,Carex,
68052,fox sedge,Carex vulpinoidea,
573,Landfowl,Galliformes,
574,"Pheasants, Grouse, and Allies",Phasianidae,
879,Junglefowl,Gallus,
882,Red Junglefowl,Gallus gallus,
505478,Domestic Chicken,Gallus gallus domesticus,
559248,New World Sparrows,Passerellidae,
9091,Melospiza Sparrows,Melospiza,
9100,Song Sparrow,Melospiza melodia,
64276,Common Reeds,Phragmites,
64237,common reed,Phragmites australis,
48420,,Pluteaceae,
60783,Deer Mushrooms,Pluteus,
60782,deer mushroom,Pluteus cervinus,
68931,Collared Ants,Aphaenogaster,
491889,Velvet Mites,Trombidioidea,
57189,Canarygrasses,Phalaris,
63337,reed canary grass,Phalaris arundinacea,
57858,blue water-speedwell,Veronica anagallis-aquatica,
47748,horsetails,Equisetales,
47747,horsetail family,Equisetaceae,
47746,horsetails,Equisetum,
52673,rough horsetail,Equisetum hyemale,
43094,Lagomorphs,Lagomorpha,
43095,Hares and Rabbits,Leporidae,
43096,Cottontail Rabbits,Sylvilagus,
43111,Eastern Cottontail,Sylvilagus floridanus,
347897,scaly shield,Pluteus petasatus,
56310,,Psathyrellaceae,
1179953,,Candolleomyces,
1179954,Pale Brittlestem,Candolleomyces candolleanus,
144455,Great Egret,Ardea alba,
58586,Viceroy,Limenitis archippus,
39760,Pond and Box Turtles,Emydidae,
39806,Box Turtles,Terrapene,
39814,Common Box Turtle,Terrapene carolina,
50001,Eastern Box Turtle,Terrapene carolina carolina,
980017,Tyrant Flycatchers,Tyrannidae,
16768,Kingbirds,Tyrannus,
16782,Eastern Kingbird,Tyrannus tyrannus,
12935,Bluebirds,Sialia,
12942,Eastern Bluebird,Sialia sialis,
48726,northern blue flag,Iris versicolor,
236935,Domestic Mallard,Anas platyrhynchos domesticus,
7105,Wood and Mandarin Ducks,Aix,
7107,Wood Duck,Aix sponsa,
58096,Water Starworts,Callitriche,
47779,Yellow Iris,Iris pseudacorus,
57519,,Hymenochaetales,
57518,,Hymenochaetaceae,
118086,,Porodaedalea,
118081,Pine Bracket,Porodaedalea pini,
53376,Cotoneasters,Cotoneaster,
53375,silverleaf cotoneaster,Cotoneaster pannosus,
48098,red maple,Acer rubrum,
48768,,Strophariaceae,
53283,Roundheads,Stropharia,
119151,Wine-cap Stropharia,Stropharia rugosoannulata,
125625,Silvergrasses,Miscanthus,
165474,Chinese silver grass,Miscanthus sinensis,
60001,carnations,Dianthus,
161763,Chinese-pink,Dianthus chinensis,
63512,Japanese maple,Acer palmatum,
14994,Dumetella Catbirds,Dumetella,
14995,Gray Catbird,Dumetella carolinensis,
208830,tsutsusi azalea,Rhododendron indicum,
47732,Lilacs,Syringa,
1018173,,Syringa komarowii,
71289,"saxifrages, stonecrops, and allies",Saxifragales,
58227,peony family,Paeoniaceae,
58228,Peonies,Paeonia,
51051,Bleedinghearts,Dicentra,
63696,wild bleeding-heart,Dicentra eximia,
50791,Toadflax,Linaria,
50790,common toadflax,Linaria vulgaris,
9599,Typical Grackles,Quiscalus,
9602,Common Grackle,Quiscalus quiscula,
53327,periwinkles,Vinca,
55844,lesser periwinkle,Vinca minor,
42044,Wolves and Dogs,Canis,
47144,Domestic Dog,Canis familiaris,
39770,Painted Turtles,Chrysemys,
39771,Painted Turtle,Chrysemys picta,
39775,Eastern Painted Turtle,Chrysemys picta picta,
14841,Starlings,Sturnidae,
14842,European and Spotless Starlings,Sturnus,
14850,European Starling,Sturnus vulgaris,
56089,Locust Trees,Robinia,
48089,Schizophoran Flies,Schizophora,
59902,,Melissa,
59901,lemon balm,Melissa officinalis,
55460,deadnettles,Lamium,
55851,red deadnettle,Lamium purpureum,
210119,Nosy Pill Woodlouse,Armadillidium nasatum,
49556,Centipedes,Chilopoda,
67662,Soil Centipedes,Geophilomorpha,
42051,Coyote,Canis latrans,
53326,greater periwinkle,Vinca major,
47217,orchids,Orchidaceae,
47589,Hardy slipper orchids,Cypripedium,
47588,pink lady's slipper,Cypripedium acaule,
47535,Orbweavers,Araneidae,
85035,Spotted Orbweavers,Neoscona,
85034,Spotted Orbweaver,Neoscona crucifera,
905,Turkeys,Meleagris,
906,Wild Turkey,Meleagris gallopavo,
43327,Odd-toed Ungulates,Perissodactyla,
43328,Equines,Equidae,
43329,Equines,Equus,
209233,Domestic Horse,Equus caballus,
363598,,Myrmentoma,
119269,post oak,Quercus stellata,
81597,dwarf cinquefoil,Potentilla canadensis,
184884,Winged and Once-winged Insects,Pterygota,
49203,beeches,Fagus,
49202,American beech,Fagus grandifolia,
60364,Common Rhododendron,Rhododendron ponticum,
69143,Myrmicine Ants,Myrmicinae,
129763,Mites,Acariformes,
69369,,Myrmica,
52054,Forktails,Ischnura,
103498,Fragile Forktail,Ischnura posita,
13685,Old World Sparrows,Passeridae,
13847,True Sparrows,Passer,
13858,House Sparrow,Passer domesticus,
11925,Tachycineta Swallows,Tachycineta,
11935,Tree Swallow,Tachycineta bicolor,
62742,black-eyed Susans and coneflowers,Rudbeckia,
116735,cutleaf coneflower,Rudbeckia laciniata,
52346,morning-glories,Ipomoea,
60879,Beach Morning Glory,Ipomoea pes-caprae,
40019,Tortoises,Testudinidae,
40082,Gopher and Desert Tortoises,Gopherus,
40085,Gopher Tortoise,Gopherus polyphemus,
47821,Horse and Deer Flies,Tabanidae,
49704,True Horse Flies,Tabanus,
232173,American Horse Fly,Tabanus americanus,
186841,Typical Hover Flies,Syrphinae,
50644,Sages,Salvia,
168387,Purple Wood Sage,Salvia nemorosa,
54570,mints,Mentha,
61905,Lavender,Lavandula,
967514,common dandelions,Taraxacum,
126368,bristly buttercup,Ranunculus hispidus,
13269,,Hylocichla,
13270,Wood Thrush,Hylocichla mustelina,
48866,"palms, bullanocks, and allies",Arecales,
48867,palms,Arecaceae,
475433,,Coryphoideae,
126394,Cannonball Jellies,Stomolophidae,
126395,Cannonball Jellies,Stomolophus,
126393,Cannonball Jelly,Stomolophus meleagris,
47735,Millipedes,Diplopoda,
39776,Sliders,Trachemys,
39782,Common Slider,Trachemys scripta,
20978,Amphibians,Amphibia,
20979,Frogs and Toads,Anura,
25473,Typical Frogs,Ranidae,
60340,American Water Frogs,Lithobates,
65979,American Bullfrog,Lithobates catesbeianus,
58398,,Trombidium,
52747,"Hornets, Paper Wasps, Potter Wasps, and Allies",Vespidae,
61356,Ground Yellowjackets,Vespula,
119994,Eastern Yellowjacket,Vespula maculifrons,
47690,"geraniums, bridal wreaths, and allies",Geraniales,
47689,Geranium family,Geraniaceae,
72281,geraniums and storksbills,Pelargonium,
41944,Felids,Felidae,
41956,Palearctic and African Small Cats,Felis,
118552,Domestic Cat,Felis catus,
62780,Ferruginous Carpenter Ant,Camponotus chromaiodes,
52775,Bumble Bees,Bombus,
128670,Half-black Bumble Bee,Bombus vagans,
47726,boxelder,Acer negundo,
17550,"Woodpeckers, Barbets, and Allies",Piciformes,
17599,Woodpeckers,Picidae,
792976,Dryobates Woodpeckers,Dryobates,
792988,Downy Woodpecker,Dryobates pubescens,
117433,winged euonymus,Euonymus alatus,
130871,bloodleaves,Iresine,
48678,goldenrods,Solidago,
67808,Canada goldenrod,Solidago canadensis,
81840,,Platycryptus,
81839,Tan Jumping Spider,Platycryptus undatus,
47418,Ground and Ant-mimic Sac Spiders,Corinnidae,
48134,Ant-mimic Sac Spiders,Castianeira,
62992,moonseed family,Menispermaceae,
130899,,Menispermum,
49289,barberry family,Berberidaceae,
58728,Barberries,Berberis,
58727,Japanese barberry,Berberis thunbergii,
373844,"Chamomiles, yarrows, and allies",Anthemideae,
126766,,Plutellidae,
126767,,Plutella,
58729,western poison ivy,Toxicodendron rydbergii,
709635,Bearded iris,Iris × germanica,
47351,"plums, cherries, and allies",Prunus,
48629,American plum,Prunus americana,
160059,long-stalked sedge,Carex pedunculata,
343798,,Crinocheta,
372740,Higher Ascomycetes,Pezizomycotina,
53781,"Cannabis, Hackberries, Hops, and Allies",Cannabaceae,
54858,hackberries,Celtis,
54857,common hackberry,Celtis occidentalis,
47415,Thin-legged Wolf Spiders,Pardosa,
326777,"Ants, Bees, and Stinging Wasps",Aculeata,
9132,Spizella Sparrows,Spizella,
9135,Chipping Sparrow,Spizella passerina,
48460,,Life,
128078,Gray's sedge,Carex grayi,
60244,"pepper plants, birthworts, and allies",Piperales,
52860,birthwort family,Aristolochiaceae,
52861,wild gingers,Asarum,
128901,Asarabacca,Asarum europaeum,
55884,Dog-rose,Rosa canina,
47731,Fireflies,Lampyridae,
125629,Diurnal Fireflies,Ellychnia,
47207,"Click, Firefly, and Soldier Beetles",Elateroidea,
56058,,Leucanthemum,
47701,geraniums and cranesbills,Geranium,
47699,wild geranium,Geranium maculatum,
69757,False Cypress,Chamaecyparis,
133369,Hinoki cypress,Chamaecyparis obtusa,
9913,Piranga Tanagers,Piranga,
9915,Summer Tanager,Piranga rubra,
48112,Mantises,Mantodea,
1097013,,Schizomantodea,
52989,Bull Thistle,Cirsium vulgare,
47131,Gooseberry Family,Grossulariaceae,
47130,currants and gooseberries,Ribes,
53435,Red-flowering Currant,Ribes sanguineum,
53036,ragweeds,Ambrosia,
53587,common ragweed,Ambrosia artemisiifolia,
47906,milkweeds,Asclepias,
47912,butterfly milkweed,Asclepias tuberosa,
52682,bracken family,Dennstaedtiaceae,
52683,brackens,Pteridium,
52681,common bracken,Pteridium aquilinum,
63552,prairie clovers,Dalea,
63547,purple prairie clover,Dalea purpurea,
132768,,Chamaedaphne,
132767,leatherleaf,Chamaedaphne calyculata,
54698,,Sphagnopsida,
54700,,Sphagnales,
54703,,Sphagnaceae,
54704,Sphagnum mosses,Sphagnum,
47981,Greater Fritillaries,Speyeria,
47980,Great Spangled Fritillary,Speyeria cybele,
47928,Damselflies,Zygoptera,
47819,Skimmers,Libellulidae,
50148,Small Pennants,Celithemis,
50147,Halloween Pennant,Celithemis eponina,
44027,Pocket Gophers,Geomyidae,
44052,Eastern Pocket Gophers,Geomys,
44059,Plains Pocket Gopher,Geomys bursarius,
533971,"Shrews, Moles, Hedgehogs, and Allies",Eulipotyphla,
46927,Moles and Desmans,Talpidae,
54135,Satyrid Hairstreaks,Satyrium,
198804,Coral Hairstreak,Satyrium titus,
66007,Mink Frog,Lithobates septentrionalis,
204177,halberd-leaved tearthumb,Persicaria arifolia,
51122,water-lilies,Nymphaea,
51119,American white waterlily,Nymphaea odorata,
51870,,Hygrophoraceae,
51871,Waxcaps,Hygrocybe,
85553,Snakes,Serpentes,
19350,Owls,Strigiformes,
55986,"Hamsters, Voles, Lemmings, and Allies",Cricetidae,
48341,,Russulales,
48340,"Milkcaps, Brittlegills and Allies",Russulaceae,
48339,brittlegills,Russula,
44349,North American Deer Mice,Peromyscus,
44395,White-footed Mouse,Peromyscus leucopus,
980,,Phasianus,
981,Ring-necked Pheasant,Phasianus colchicus,
46257,Pine Squirrels,Tamiasciurus,
46260,American Red Squirrel,Tamiasciurus hudsonicus,
19728,Typical Owls,Strigidae,
19885,Typical Wood Owls,Strix,
19893,Barred Owl,Strix varia,
56112,American asters,Symphyotrichum,
117443,New England aster,Symphyotrichum novae-angliae,
42075,Gray Foxes,Urocyon,
42076,Gray Fox,Urocyon cinereoargenteus,
48138,Burrowing Wolf Spiders,Geolycosa,
41871,Skunks and Stink-badgers,Mephitidae,
41878,Striped and Hooded Skunks,Mephitis,
41880,Striped Skunk,Mephitis mephitis,
6915,Trumpeter Swan,Cygnus buccinator,
18230,Flickers and Allies,Colaptes,
18236,Northern Flicker,Colaptes auratus,
71261,"Hawks, Eagles, Kites, and Allies",Accipitriformes,
200958,Ospreys,Pandionidae,
71725,,Pandion,
116999,Osprey,Pandion haliaetus,
17007,Phoebes,Sayornis,
17008,Eastern Phoebe,Sayornis phoebe,
9152,Field Sparrow,Spizella pusilla,
71349,New World Warblers,Parulidae,
979751,Leiothlypis Warblers,Leiothlypis,
979753,Nashville Warbler,Leiothlypis ruficapilla,
10246,Setophaga Warblers,Setophaga,
145242,Palm Warbler,Setophaga palmarum,
48427,boletes and allies,Boletales,
53489,,Suillaceae,
53490,Slippery Jacks,Suillus,
782231,Painted Suillus,Suillus spraguei,
41636,Bears,Ursidae,
41637,Holarctic Bears,Ursus,
41638,American Black Bear,Ursus americanus,
43791,Beavers,Castoridae,
43792,Beavers,Castor,
49568,Common Tiger Beetles,Cicindela,
82418,Punctured Tiger Beetle,Cicindela punctulata,
82435,Festive Tiger Beetle,Cicindela scutellaris,
82432,LeConte's Tiger Beetle,Cicindela scutellaris lecontei,
82453,Big Sand Tiger Beetle,Cicindela formosa,
18158,Melanerpes Woodpeckers,Melanerpes,
18204,Red-headed Woodpecker,Melanerpes erythrocephalus,
526558,Weasels,Mustelinae,
46341,Shrews,Soricidae,
355675,Vertebrates,Vertebrata,
1264428,,Neogale,
1264431,Long-tailed Weasel,Neogale frenata,
453110,,Pekania,
453109,Fisher,Pekania pennanti,
41775,New World River Otters,Lontra,
41777,North American River Otter,Lontra canadensis,
1264432,American Mink,Neogale vison,
41801,,Mustela,
20034,Eagle-Owls and Horned Owls,Bubo,
20044,Great Horned Owl,Bubo virginianus,
59676,,Pyrrharctia,
59675,Isabella Tiger Moth,Pyrrharctia isabella,
46265,New World Flying Squirrels,Glaucomys,
46272,Southern Flying Squirrel,Glaucomys volans,
17834,Black Woodpeckers,Dryocopus,
17855,Pileated Woodpecker,Dryocopus pileatus,
4,"Cranes, Rails, and Allies",Gruiformes,
23,Cranes,Gruidae,
508044,Antigone Cranes,Antigone,
508048,Sandhill Crane,Antigone canadensis,
67563,Grebes,Podicipediformes,
4203,Grebes,Podicipedidae,
4204,Typical Grebes,Podiceps,
4209,Horned Grebe,Podiceps auritus,
28362,Common Garter Snake,Thamnophis sirtalis,
29923,Hog-nosed Snakes,Heterodon,
29925,Eastern Hognose Snake,Heterodon platirhinos,
950583,,Anemonoides,
950598,wood anemone,Anemonoides quinquefolia,
18459,Sapsuckers,Sphyrapicus,
18463,Yellow-bellied Sapsucker,Sphyrapicus varius,
12875,Brown Thrushes and Nightingale-Thrushes,Catharus,
12890,Hermit Thrush,Catharus guttatus,
9405,Typical Towhees,Pipilo,
9424,Eastern Towhee,Pipilo erythrophthalmus,
29199,Green Snakes,Opheodrys,
146314,Smooth Greensnake,Opheodrys vernalis,
9175,Zonotrichia Sparrows,Zonotrichia,
9182,Harris's Sparrow,Zonotrichia querula,
4793,Killdeer,Charadrius vociferus,
9315,New World Orioles,Icterus,
9346,Baltimore Oriole,Icterus galbula,
3912,Typical Snipes,Gallinago,
144496,Wilson's Snipe,Gallinago delicata,
10478,,Chondestes,
10479,Lark Sparrow,Chondestes grammacus,
5067,"Hawks, Eagles, and Kites",Accipitridae,
5303,Sea-Eagles and Fish-Eagles,Haliaeetus,
5305,Bald Eagle,Haliaeetus leucocephalus,
9184,White-throated Sparrow,Zonotrichia albicollis,
145239,Chestnut-sided Warbler,Setophaga pensylvanica,
12901,Veery,Catharus fuscescens,
28365,Eastern Garter Snake,Thamnophis sirtalis sirtalis,
10157,,Seiurus,
62550,Ovenbird,Seiurus aurocapilla,
16597,Empidonax Flycatchers,Empidonax,
9526,Eastern and Western Meadowlarks,Sturnella,
9528,Eastern Meadowlark,Sturnella magna,
9325,Orchard Oriole,Icterus spurius,
14799,Nuthatches,Sittidae,
14800,Nuthatches,Sitta,
14801,White-breasted Nuthatch,Sitta carolinensis,
145245,Yellow-rumped Warbler,Setophaga coronata,
132704,Myrtle Warbler,Setophaga coronata coronata,
238505,Western Palm Warbler,Setophaga palmarum palmarum,
10269,Pheucticus Grosbeaks,Pheucticus,
10271,Rose-breasted Grosbeak,Pheucticus ludovicianus,
49464,bunchflowers,Melanthiaceae,
49465,trilliums,Trillium,
55402,large white trillium,Trillium grandiflorum,
10247,American Redstart,Setophaga ruticilla,
47328,lilies,Liliaceae,
51648,Bead Lilies,Clintonia,
53794,bluebead lily,Clintonia borealis,
54037,northern whitecedar,Thuja occidentalis,
54834,black cherry,Prunus serotina,
7423,Waxwings,Bombycillidae,
7427,Waxwings,Bombycilla,
7428,Cedar Waxwing,Bombycilla cedrorum,
9714,Yellowthroats and Allies,Geothlypis,
9721,Common Yellowthroat,Geothlypis trichas,
10131,Grass Sparrows,Ammodramus,
10139,Grasshopper Sparrow,Ammodramus savannarum,
17354,"Vireos, Shrike-Babblers, and Erpornis",Vireonidae,
17355,Vireos,Vireo,
891704,Red-eyed Vireo,Vireo olivaceus,
67562,Loons,Gaviiformes,
4619,Loons,Gaviidae,
4620,Loons,Gavia,
4626,Common Loon,Gavia immer,
15985,Myiarchus Flycatchers,Myiarchus,
16028,Great Crested Flycatcher,Myiarchus crinitus,
47818,Chasers and King Skimmers,Libellula,
57443,Four-spotted Skimmer,Libellula quadrimaculata,
367161,Wolf Spiders and Allies,Lycosoidea,
8010,Common Raven,Corvus corax,
523723,,Boraginales,
48150,borage family,Boraginaceae,
59925,"stoneseeds, puccoons, and gromwells",Lithospermum,
48595,hoary puccoon,Lithospermum canescens,
198856,Black-and-gold Bumble Bee,Bombus auricomus,
83065,prairie rose,Rosa arkansana,
50321,sweet peas and vetchlings,Lathyrus,
164444,veiny pea,Lathyrus venosus,
125819,Dung Beetles,Scarabaeinae,
559244,New World Vultures,Cathartiformes,
71306,New World Vultures,Cathartidae,
4755,Turkey and Yellow-headed Vultures,Cathartes,
4756,Turkey Vulture,Cathartes aura,
67712,Shoreline Wolf Spider,Arctosa littoralis,
81566,Edwards' Hairstreak,Satyrium edwardsii,
62059,Broad-headed Bugs,Alydidae,
327622,,Megalotomus,
327623,Lupine Bug,Megalotomus quinquespinosus,
60539,Earth-boring Scarab Beetles,Geotrupidae,
60538,,Geotrupes,
84764,Splendid Earth-boring Beetle,Geotrupes splendidus,
63160,Calico Pennant,Celithemis elisa,
49133,Red Admiral,Vanessa atalanta,
36982,Skinks,Scincidae,
37763,Toothy Skinks,Plestiodon,
73801,Prairie Skink,Plestiodon septentrionalis,
83843,Lynx Spiders,Oxyopidae,
83845,,Oxyopes,
83844,Striped Lynx Spider,Oxyopes salticus,
48763,"Antlions, Lacewings, and Allies",Neuroptera,
49358,Antlions and Owlflies,Myrmeleontidae,
49703,,Chrysops,
82455,Eastern Sand Tiger Beetle,Cicindela formosa generosa,
